Time	Body_3X	Body_3Z	Body_3Y	Body_4X	Body_4Y	Body_4Z	
0	-4.53109	0	2.75	-5.83013	3.5	0	
0.001	-4.531094	0	2.749992	-5.830133	3.499992	0	
0.002	-4.531102	0	2.749978	-5.830142	3.499975	0	
0.003	-4.531114	0	2.749956	-5.830156	3.49995	0	
0.004	-4.53113	0	2.749927	-5.830175	3.499917	0	
0.005	-4.53115	0	2.749892	-5.830199	3.499875	0	
0.006	-4.531175	0	2.74985	-5.830229	3.499824	0	
0.007	-4.531203	0	2.749802	-5.830264	3.499763	0	
0.008	-4.531236	0	2.749747	-5.830304	3.499695	0	
0.009000001	-4.531272	0	2.749685	-5.830349	3.499617	0	
0.01	-4.531313	0	2.749617	-5.8304	3.49953	0	
0.011	-4.531358	0	2.749542	-5.830457	3.499435	0	
0.012	-4.531406	0	2.74946	-5.830518	3.499331	0	
0.013	-4.531459	0	2.749372	-5.830585	3.499218	0	
0.014	-4.531516	0	2.749276	-5.830657	3.499096	0	
0.015	-4.531577	0	2.749175	-5.830734	3.498965	0	
0.016	-4.531642	0	2.749066	-5.830817	3.498826	0	
0.017	-4.531711	0	2.748951	-5.830905	3.498678	0	
0.018	-4.531785	0	2.748829	-5.830999	3.498521	0	
0.019	-4.531862	0	2.748701	-5.831098	3.498356	0	
0.02	-4.531943	0	2.748565	-5.831202	3.498182	0	
0.021	-4.532029	0	2.748423	-5.83131	3.497999	0	
0.022	-4.532119	0	2.748274	-5.831424	3.497808	0	
0.023	-4.532213	0	2.748119	-5.831543	3.497607	0	
0.024	-4.53231	0	2.747956	-5.831668	3.497398	0	
0.025	-4.532413	0	2.747787	-5.831798	3.497181	0	
0.026	-4.532519	0	2.747612	-5.831933	3.496955	0	
0.027	-4.532629	0	2.747429	-5.832073	3.49672	0	
0.028	-4.532743	0	2.74724	-5.832218	3.496476	0	
0.029	-4.532862	0	2.747044	-5.832369	3.496224	0	
0.03	-4.532984	0	2.746841	-5.832525	3.495963	0	
0.031	-4.533111	0	2.746631	-5.832686	3.495693	0	
0.032	-4.533242	0	2.746415	-5.832852	3.495415	0	
0.033	-4.533377	0	2.746192	-5.833024	3.495128	0	
0.034	-4.533515	0	2.745962	-5.833201	3.494833	0	
0.035	-4.533659	0	2.745725	-5.833383	3.494528	0	
0.036	-4.533806	0	2.745482	-5.83357	3.494215	0	
0.037	-4.533957	0	2.745232	-5.833763	3.493893	0	
0.038	-4.534112	0	2.744975	-5.833961	3.493563	0	
0.039	-4.534272	0	2.744711	-5.834164	3.493223	0	
0.04	-4.534435	0	2.744441	-5.834372	3.492876	0	
0.041	-4.534603	0	2.744164	-5.834585	3.492519	0	
0.042	-4.534774	0	2.74388	-5.834803	3.492154	0	
0.043	-4.53495	0	2.743589	-5.835027	3.49178	0	
0.044	-4.53513	0	2.743291	-5.835256	3.491397	0	
0.045	-4.535314	0	2.742987	-5.83549	3.491005	0	
0.046	-4.535502	0	2.742676	-5.835729	3.490605	0	
0.047	-4.535694	0	2.742358	-5.835974	3.490196	0	
0.048	-4.53589	0	2.742033	-5.836223	3.489778	0	
0.049	-4.53609	0	2.741702	-5.836478	3.489352	0	
0.05	-4.536294	0	2.741364	-5.836738	3.488917	0	
0.051	-4.536503	0	2.741019	-5.837003	3.488473	0	
0.052	-4.536715	0	2.740667	-5.837273	3.48802	0	
0.053	-4.536932	0	2.740309	-5.837549	3.487559	0	
0.054	-4.537152	0	2.739944	-5.83783	3.487089	0	
0.055	-4.537376	0	2.739571	-5.838116	3.48661	0	
0.056	-4.537605	0	2.739192	-5.838407	3.486123	0	
0.057	-4.537838	0	2.738807	-5.838703	3.485627	0	
0.058	-4.538075	0	2.738414	-5.839004	3.485122	0	
0.059	-4.538316	0	2.738015	-5.839311	3.484608	0	
0.06	-4.538561	0	2.737609	-5.839622	3.484086	0	
0.061	-4.53881	0	2.737196	-5.839939	3.483554	0	
0.062	-4.539063	0	2.736776	-5.840261	3.483014	0	
0.063	-4.53932	0	2.73635	-5.840588	3.482466	0	
0.064	-4.539581	0	2.735917	-5.84092	3.481908	0	
0.06500001	-4.539846	0	2.735476	-5.841258	3.481342	0	
0.066	-4.540115	0	2.73503	-5.8416	3.480767	0	
0.067	-4.540388	0	2.734576	-5.841948	3.480184	0	
0.068	-4.540665	0	2.734116	-5.842301	3.479591	0	
0.06900001	-4.540946	0	2.733648	-5.842659	3.47899	0	
0.07	-4.541232	0	2.733174	-5.843022	3.47838	0	
0.071	-4.541521	0	2.732693	-5.84339	3.477761	0	
0.072	-4.541814	0	2.732206	-5.843764	3.477134	0	
0.07300001	-4.542112	0	2.731711	-5.844142	3.476497	0	
0.074	-4.542413	0	2.73121	-5.844526	3.475852	0	
0.075	-4.542719	0	2.730702	-5.844915	3.475199	0	
0.07600001	-4.543028	0	2.730187	-5.845309	3.474536	0	
0.07700001	-4.543342	0	2.729665	-5.845708	3.473865	0	
0.078	-4.543659	0	2.729137	-5.846112	3.473185	0	
0.079	-4.543981	0	2.728601	-5.846521	3.472496	0	
0.08000001	-4.544306	0	2.728059	-5.846935	3.471798	0	
0.081	-4.544636	0	2.72751	-5.847355	3.471092	0	
0.082	-4.54497	0	2.726954	-5.847779	3.470376	0	
0.083	-4.545307	0	2.726391	-5.848209	3.469652	0	
0.08400001	-4.545649	0	2.725822	-5.848644	3.468919	0	
0.085	-4.545994	0	2.725245	-5.849083	3.468178	0	
0.086	-4.546344	0	2.724662	-5.849528	3.467427	0	
0.087	-4.546698	0	2.724072	-5.849978	3.466668	0	
0.08800001	-4.547055	0	2.723475	-5.850433	3.465899	0	
0.089	-4.547417	0	2.722871	-5.850893	3.465123	0	
0.09	-4.547782	0	2.72226	-5.851359	3.464337	0	
0.09100001	-4.548152	0	2.721643	-5.851829	3.463543	0	
0.09200001	-4.548525	0	2.721018	-5.852304	3.462739	0	
0.093	-4.548903	0	2.720387	-5.852785	3.461927	0	
0.094	-4.549284	0	2.719749	-5.853271	3.461107	0	
0.09500001	-4.54967	0	2.719104	-5.853761	3.460277	0	
0.096	-4.55006	0	2.718452	-5.854257	3.459438	0	
0.097	-4.550453	0	2.717793	-5.854757	3.458591	0	
0.098	-4.550851	0	2.717128	-5.855263	3.457735	0	
0.09900001	-4.551252	0	2.716456	-5.855774	3.456869	0	
0.1	-4.551658	0	2.715776	-5.85629	3.455995	0	
0.101	-4.552067	0	2.71509	-5.856811	3.455112	0	
0.102	-4.55248	0	2.714397	-5.857337	3.454221	0	
0.103	-4.552897	0	2.713697	-5.857868	3.45332	0	
0.104	-4.553319	0	2.712991	-5.858404	3.452411	0	
0.105	-4.553744	0	2.712277	-5.858945	3.451493	0	
0.106	-4.554173	0	2.711556	-5.859491	3.450566	0	
0.107	-4.554606	0	2.710829	-5.860042	3.44963	0	
0.108	-4.555043	0	2.710095	-5.860598	3.448685	0	
0.109	-4.555484	0	2.709353	-5.861159	3.447731	0	
0.11	-4.555929	0	2.708605	-5.861725	3.446769	0	
0.111	-4.556377	0	2.70785	-5.862297	3.445797	0	
0.112	-4.55683	0	2.707088	-5.862873	3.444817	0	
0.113	-4.557287	0	2.706319	-5.863454	3.443828	0	
0.114	-4.557748	0	2.705544	-5.86404	3.44283	0	
0.115	-4.558212	0	2.704761	-5.864631	3.441823	0	
0.116	-4.558681	0	2.703971	-5.865227	3.440807	0	
0.117	-4.559153	0	2.703175	-5.865829	3.439782	0	
0.118	-4.559629	0	2.702371	-5.866435	3.438749	0	
0.119	-4.56011	0	2.701561	-5.867045	3.437706	0	
0.12	-4.560594	0	2.700743	-5.867661	3.436655	0	
0.121	-4.561081	0	2.699919	-5.868282	3.435594	0	
0.122	-4.561574	0	2.699088	-5.868908	3.434525	0	
0.123	-4.562069	0	2.69825	-5.869539	3.433447	0	
0.124	-4.562569	0	2.697405	-5.870175	3.432359	0	
0.125	-4.563073	0	2.696553	-5.870816	3.431263	0	
0.126	-4.56358	0	2.695694	-5.871462	3.430158	0	
0.127	-4.564091	0	2.694829	-5.872113	3.429044	0	
0.128	-4.564607	0	2.693956	-5.872768	3.427922	0	
0.129	-4.565126	0	2.693076	-5.873429	3.42679	0	
0.13	-4.565649	0	2.69219	-5.874094	3.425649	0	
0.131	-4.566176	0	2.691296	-5.874765	3.424499	0	
0.132	-4.566707	0	2.690396	-5.87544	3.423341	0	
0.133	-4.567241	0	2.689488	-5.876121	3.422173	0	
0.134	-4.56778	0	2.688574	-5.876806	3.420996	0	
0.135	-4.568322	0	2.687652	-5.877496	3.419811	0	
0.136	-4.568868	0	2.686724	-5.878191	3.418617	0	
0.137	-4.569418	0	2.685788	-5.878891	3.417413	0	
0.138	-4.569973	0	2.684846	-5.879596	3.416201	0	
0.139	-4.57053	0	2.683897	-5.880305	3.414979	0	
0.14	-4.571092	0	2.68294	-5.88102	3.413749	0	
0.141	-4.571658	0	2.681977	-5.881739	3.412509	0	
0.142	-4.572227	0	2.681006	-5.882463	3.411261	0	
0.143	-4.5728	0	2.680029	-5.883193	3.410004	0	
0.144	-4.573377	0	2.679045	-5.883926	3.408737	0	
0.145	-4.573958	0	2.678053	-5.884665	3.407462	0	
0.146	-4.574543	0	2.677055	-5.885409	3.406177	0	
0.147	-4.575131	0	2.67605	-5.886158	3.404884	0	
0.148	-4.575723	0	2.675037	-5.886911	3.403581	0	
0.149	-4.576319	0	2.674018	-5.887669	3.40227	0	
0.15	-4.576919	0	2.672992	-5.888432	3.400949	0	
0.151	-4.577523	0	2.671958	-5.8892	3.39962	0	
0.152	-4.57813	0	2.670918	-5.889972	3.398281	0	
0.153	-4.578741	0	2.66987	-5.89075	3.396933	0	
0.154	-4.579355	0	2.668816	-5.891532	3.395576	0	
0.155	-4.579974	0	2.667754	-5.89232	3.394211	0	
0.156	-4.580596	0	2.666685	-5.893112	3.392836	0	
0.157	-4.581222	0	2.66561	-5.893909	3.391452	0	
0.158	-4.581852	0	2.664527	-5.89471	3.390059	0	
0.159	-4.582486	0	2.663437	-5.895516	3.388657	0	
0.16	-4.583123	0	2.66234	-5.896327	3.387246	0	
0.161	-4.583765	0	2.661237	-5.897143	3.385826	0	
0.162	-4.58441	0	2.660125	-5.897964	3.384396	0	
0.163	-4.585058	0	2.659008	-5.898789	3.382958	0	
0.164	-4.585711	0	2.657882	-5.89962	3.38151	0	
0.165	-4.586367	0	2.65675	-5.900455	3.380054	0	
0.166	-4.587027	0	2.655611	-5.901294	3.378588	0	
0.167	-4.58769	0	2.654465	-5.902139	3.377113	0	
0.168	-4.588357	0	2.653311	-5.902987	3.375629	0	
0.169	-4.589028	0	2.652151	-5.903841	3.374136	0	
0.17	-4.589703	0	2.650983	-5.904699	3.372634	0	
0.171	-4.590382	0	2.649808	-5.905562	3.371123	0	
0.172	-4.591064	0	2.648627	-5.90643	3.369602	0	
0.173	-4.59175	0	2.647438	-5.907303	3.368073	0	
0.174	-4.592439	0	2.646241	-5.90818	3.366534	0	
0.175	-4.593132	0	2.645038	-5.909062	3.364986	0	
0.176	-4.59383	0	2.643828	-5.909948	3.363429	0	
0.177	-4.59453	0	2.642611	-5.91084	3.361863	0	
0.178	-4.595234	0	2.641386	-5.911736	3.360288	0	
0.179	-4.595942	0	2.640155	-5.912636	3.358703	0	
0.18	-4.596654	0	2.638916	-5.913541	3.35711	0	
0.181	-4.597369	0	2.63767	-5.914451	3.355507	0	
0.182	-4.598088	0	2.636417	-5.915366	3.353895	0	
0.183	-4.598811	0	2.635156	-5.916285	3.352273	0	
0.184	-4.599537	0	2.633889	-5.917209	3.350643	0	
0.185	-4.600266	0	2.632614	-5.918137	3.349003	0	
0.186	-4.601	0	2.631333	-5.91907	3.347354	0	
0.187	-4.601737	0	2.630044	-5.920008	3.345696	0	
0.188	-4.602478	0	2.628748	-5.92095	3.344029	0	
0.189	-4.603222	0	2.627445	-5.921897	3.342352	0	
0.19	-4.60397	0	2.626134	-5.922848	3.340667	0	
0.191	-4.604721	0	2.624817	-5.923804	3.338971	0	
0.192	-4.605476	0	2.623492	-5.924765	3.337267	0	
0.193	-4.606235	0	2.62216	-5.92573	3.335554	0	
0.194	-4.606997	0	2.620821	-5.9267	3.333831	0	
0.195	-4.607763	0	2.619474	-5.927674	3.332099	0	
0.196	-4.608533	0	2.618121	-5.928653	3.330357	0	
0.197	-4.609306	0	2.61676	-5.929636	3.328607	0	
0.198	-4.610083	0	2.615392	-5.930624	3.326847	0	
0.199	-4.610863	0	2.614017	-5.931616	3.325078	0	
0.2	-4.611646	0	2.612634	-5.932613	3.323299	0	
0.201	-4.612433	0	2.611244	-5.933615	3.321512	0	
0.202	-4.613224	0	2.609847	-5.93462	3.319714	0	
0.203	-4.614018	0	2.608443	-5.935631	3.317908	0	
0.204	-4.614816	0	2.607032	-5.936646	3.316092	0	
0.205	-4.615618	0	2.605613	-5.937665	3.314267	0	
0.206	-4.616423	0	2.604187	-5.938689	3.312433	0	
0.207	-4.617231	0	2.602754	-5.939717	3.310589	0	
0.208	-4.618043	0	2.601313	-5.94075	3.308736	0	
0.209	-4.618858	0	2.599866	-5.941787	3.306874	0	
0.21	-4.619677	0	2.598411	-5.942828	3.305002	0	
0.211	-4.6205	0	2.596948	-5.943874	3.303121	0	
0.212	-4.621325	0	2.595479	-5.944925	3.30123	0	
0.213	-4.622155	0	2.594002	-5.94598	3.29933	0	
0.214	-4.622988	0	2.592518	-5.947039	3.297421	0	
0.215	-4.623824	0	2.591026	-5.948102	3.295503	0	
0.216	-4.624664	0	2.589528	-5.949171	3.293575	0	
0.217	-4.625507	0	2.588022	-5.950243	3.291637	0	
0.218	-4.626354	0	2.586508	-5.95132	3.289691	0	
0.219	-4.627204	0	2.584988	-5.952401	3.287735	0	
0.22	-4.628057	0	2.58346	-5.953486	3.285769	0	
0.221	-4.628914	0	2.581924	-5.954576	3.283794	0	
0.222	-4.629775	0	2.580382	-5.955671	3.28181	0	
0.223	-4.630638	0	2.578832	-5.956769	3.279816	0	
0.224	-4.631505	0	2.577274	-5.957872	3.277812	0	
0.225	-4.632376	0	2.57571	-5.95898	3.2758	0	
0.226	-4.63325	0	2.574137	-5.960091	3.273777	0	
0.227	-4.634128	0	2.572558	-5.961207	3.271746	0	
0.228	-4.635008	0	2.570971	-5.962327	3.269705	0	
0.229	-4.635892	0	2.569377	-5.963451	3.267654	0	
0.23	-4.63678	0	2.567776	-5.96458	3.265594	0	
0.231	-4.637671	0	2.566167	-5.965713	3.263525	0	
0.232	-4.638565	0	2.564551	-5.96685	3.261446	0	
0.233	-4.639462	0	2.562927	-5.967992	3.259357	0	
0.234	-4.640363	0	2.561296	-5.969138	3.257259	0	
0.235	-4.641267	0	2.559658	-5.970288	3.255151	0	
0.236	-4.642174	0	2.558012	-5.971442	3.253034	0	
0.237	-4.643085	0	2.556359	-5.9726	3.250907	0	
0.238	-4.643999	0	2.554698	-5.973763	3.248771	0	
0.239	-4.644917	0	2.55303	-5.974929	3.246625	0	
0.24	-4.645837	0	2.551355	-5.9761	3.24447	0	
0.241	-4.646761	0	2.549672	-5.977275	3.242305	0	
0.242	-4.647689	0	2.547981	-5.978455	3.240131	0	
0.243	-4.64862	0	2.546283	-5.979638	3.237947	0	
0.244	-4.649554	0	2.544578	-5.980826	3.235754	0	
0.245	-4.650491	0	2.542866	-5.982018	3.23355	0	
0.246	-4.651432	0	2.541145	-5.983213	3.231338	0	
0.247	-4.652375	0	2.539418	-5.984414	3.229115	0	
0.248	-4.653322	0	2.537683	-5.985618	3.226883	0	
0.249	-4.654273	0	2.53594	-5.986826	3.224642	0	
0.25	-4.655226	0	2.53419	-5.988038	3.222391	0	
0.251	-4.656183	0	2.532432	-5.989254	3.22013	0	
0.252	-4.657143	0	2.530667	-5.990475	3.21786	0	
0.253	-4.658106	0	2.528895	-5.9917	3.21558	0	
0.254	-4.659072	0	2.527115	-5.992929	3.21329	0	
0.255	-4.660041	0	2.525327	-5.994161	3.21099	0	
0.256	-4.661014	0	2.523532	-5.995398	3.208681	0	
0.257	-4.66199	0	2.521729	-5.996639	3.206363	0	
0.258	-4.662969	0	2.519919	-5.997883	3.204034	0	
0.259	-4.663951	0	2.518101	-5.999132	3.201696	0	
0.26	-4.664936	0	2.516276	-6.000385	3.199349	0	
0.261	-4.665925	0	2.514443	-6.001642	3.196991	0	
0.262	-4.666916	0	2.512603	-6.002903	3.194624	0	
0.263	-4.667911	0	2.510755	-6.004167	3.192247	0	
0.264	-4.668909	0	2.5089	-6.005436	3.189861	0	
0.265	-4.66991	0	2.507037	-6.006709	3.187464	0	
0.266	-4.670914	0	2.505166	-6.007985	3.185058	0	
0.267	-4.671921	0	2.503288	-6.009265	3.182643	0	
0.268	-4.672932	0	2.501402	-6.01055	3.180217	0	
0.269	-4.673945	0	2.499509	-6.011838	3.177782	0	
0.27	-4.674962	0	2.497608	-6.013131	3.175337	0	
0.271	-4.675981	0	2.495699	-6.014427	3.172882	0	
0.272	-4.677003	0	2.493783	-6.015727	3.170418	0	
0.273	-4.678029	0	2.491859	-6.01703	3.167943	0	
0.274	-4.679058	0	2.489928	-6.018338	3.165459	0	
0.275	-4.680089	0	2.487989	-6.019649	3.162965	0	
0.276	-4.681124	0	2.486042	-6.020965	3.160461	0	
0.277	-4.682162	0	2.484088	-6.022284	3.157948	0	
0.278	-4.683203	0	2.482126	-6.023607	3.155424	0	
0.279	-4.684247	0	2.480156	-6.024934	3.152891	0	
0.28	-4.685293	0	2.478179	-6.026264	3.150348	0	
0.281	-4.686343	0	2.476194	-6.027598	3.147795	0	
0.282	-4.687396	0	2.474202	-6.028936	3.145232	0	
0.283	-4.688451	0	2.472202	-6.030278	3.142659	0	
0.284	-4.68951	0	2.470194	-6.031624	3.140077	0	
0.285	-4.690571	0	2.468178	-6.032973	3.137484	0	
0.286	-4.691636	0	2.466155	-6.034327	3.134882	0	
0.287	-4.692703	0	2.464124	-6.035684	3.132269	0	
0.288	-4.693773	0	2.462085	-6.037044	3.129647	0	
0.289	-4.694847	0	2.460039	-6.038408	3.127015	0	
0.29	-4.695923	0	2.457984	-6.039776	3.124373	0	
0.291	-4.697002	0	2.455923	-6.041148	3.121721	0	
0.292	-4.698084	0	2.453853	-6.042523	3.119059	0	
0.293	-4.699169	0	2.451776	-6.043902	3.116388	0	
0.294	-4.700256	0	2.44969	-6.045284	3.113706	0	
0.295	-4.701347	0	2.447598	-6.04667	3.111014	0	
0.296	-4.70244	0	2.445497	-6.04806	3.108312	0	
0.297	-4.703537	0	2.443388	-6.049454	3.105601	0	
0.298	-4.704636	0	2.441272	-6.050851	3.102879	0	
0.299	-4.705738	0	2.439148	-6.052251	3.100147	0	
0.3	-4.706842	0	2.437017	-6.053656	3.097406	0	
0.301	-4.70795	0	2.434877	-6.055063	3.094654	0	
0.302	-4.70906	0	2.43273	-6.056474	3.091893	0	
0.303	-4.710173	0	2.430575	-6.057889	3.089121	0	
0.304	-4.711289	0	2.428412	-6.059307	3.086339	0	
0.305	-4.712408	0	2.426241	-6.060729	3.083548	0	
0.306	-4.713529	0	2.424063	-6.062154	3.080746	0	
0.307	-4.714653	0	2.421876	-6.063583	3.077934	0	
0.308	-4.71578	0	2.419682	-6.065015	3.075112	0	
0.309	-4.71691	0	2.41748	-6.066451	3.07228	0	
0.31	-4.718042	0	2.41527	-6.06789	3.069438	0	
0.311	-4.719177	0	2.413053	-6.069332	3.066586	0	
0.312	-4.720315	0	2.410827	-6.070778	3.063723	0	
0.313	-4.721456	0	2.408593	-6.072227	3.060851	0	
0.314	-4.722599	0	2.406352	-6.07368	3.057968	0	
0.315	-4.723744	0	2.404103	-6.075136	3.055076	0	
0.316	-4.724893	0	2.401846	-6.076596	3.052173	0	
0.317	-4.726044	0	2.399581	-6.078059	3.04926	0	
0.318	-4.727198	0	2.397308	-6.079525	3.046337	0	
0.319	-4.728354	0	2.395027	-6.080995	3.043404	0	
0.32	-4.729513	0	2.392739	-6.082468	3.04046	0	
0.321	-4.730675	0	2.390442	-6.083944	3.037507	0	
0.322	-4.731839	0	2.388137	-6.085423	3.034543	0	
0.323	-4.733006	0	2.385825	-6.086905	3.031569	0	
0.324	-4.734175	0	2.383504	-6.088391	3.028584	0	
0.325	-4.735347	0	2.381176	-6.08988	3.02559	0	
0.326	-4.736522	0	2.37884	-6.091373	3.022585	0	
0.327	-4.737699	0	2.376495	-6.092868	3.01957	0	
0.328	-4.738878	0	2.374143	-6.094367	3.016545	0	
0.329	-4.74006	0	2.371783	-6.095869	3.01351	0	
0.33	-4.741245	0	2.369415	-6.097373	3.010464	0	
0.331	-4.742432	0	2.367038	-6.098882	3.007408	0	
0.332	-4.743621	0	2.364654	-6.100393	3.004341	0	
0.333	-4.744813	0	2.362262	-6.101907	3.001265	0	
0.334	-4.746007	0	2.359861	-6.103425	2.998178	0	
0.335	-4.747204	0	2.357453	-6.104945	2.995081	0	
0.336	-4.748404	0	2.355036	-6.106469	2.991973	0	
0.337	-4.749605	0	2.352612	-6.107996	2.988856	0	
0.338	-4.750809	0	2.350179	-6.109525	2.985728	0	
0.339	-4.752016	0	2.347739	-6.111058	2.982589	0	
0.34	-4.753224	0	2.34529	-6.112594	2.97944	0	
0.341	-4.754436	0	2.342834	-6.114132	2.976281	0	
0.342	-4.755649	0	2.340369	-6.115674	2.973111	0	
0.343	-4.756865	0	2.337896	-6.117219	2.969931	0	
0.344	-4.758083	0	2.335415	-6.118767	2.966741	0	
0.345	-4.759304	0	2.332926	-6.120317	2.96354	0	
0.346	-4.760527	0	2.330429	-6.121871	2.960329	0	
0.347	-4.761753	0	2.327924	-6.123428	2.957108	0	
0.348	-4.76298	0	2.32541	-6.124988	2.953876	0	
0.349	-4.764211	0	2.322889	-6.12655	2.950633	0	
0.35	-4.765443	0	2.320359	-6.128116	2.94738	0	
0.351	-4.766678	0	2.317822	-6.129684	2.944117	0	
0.352	-4.767915	0	2.315276	-6.131255	2.940843	0	
0.353	-4.769154	0	2.312722	-6.132829	2.937559	0	
0.354	-4.770395	0	2.31016	-6.134406	2.934264	0	
0.355	-4.771639	0	2.30759	-6.135986	2.930959	0	
0.356	-4.772885	0	2.305011	-6.137568	2.927644	0	
0.357	-4.774133	0	2.302424	-6.139153	2.924317	0	
0.358	-4.775383	0	2.29983	-6.140741	2.920981	0	
0.359	-4.776636	0	2.297227	-6.142332	2.917634	0	
0.36	-4.77789	0	2.294616	-6.143925	2.914276	0	
0.361	-4.779147	0	2.291996	-6.145522	2.910908	0	
0.362	-4.780406	0	2.289369	-6.14712	2.907529	0	
0.363	-4.781667	0	2.286733	-6.148722	2.90414	0	
0.364	-4.78293	0	2.284089	-6.150327	2.90074	0	
0.365	-4.784196	0	2.281437	-6.151934	2.897329	0	
0.366	-4.785463	0	2.278776	-6.153543	2.893908	0	
0.367	-4.786733	0	2.276108	-6.155156	2.890476	0	
0.368	-4.788005	0	2.273431	-6.156771	2.887034	0	
0.369	-4.789279	0	2.270745	-6.158388	2.883581	0	
0.37	-4.790555	0	2.268052	-6.160008	2.880118	0	
0.371	-4.791832	0	2.26535	-6.161631	2.876644	0	
0.372	-4.793112	0	2.26264	-6.163256	2.873159	0	
0.373	-4.794394	0	2.259922	-6.164884	2.869664	0	
0.374	-4.795679	0	2.257195	-6.166514	2.866158	0	
0.375	-4.796965	0	2.25446	-6.168147	2.862641	0	
0.376	-4.798253	0	2.251717	-6.169783	2.859114	0	
0.377	-4.799542	0	2.248966	-6.171421	2.855576	0	
0.378	-4.800834	0	2.246206	-6.173061	2.852027	0	
0.379	-4.802128	0	2.243437	-6.174704	2.848468	0	
0.38	-4.803424	0	2.240661	-6.176349	2.844898	0	
0.381	-4.804722	0	2.237876	-6.177997	2.841317	0	
0.382	-4.806022	0	2.235083	-6.179647	2.837725	0	
0.383	-4.807324	0	2.232281	-6.1813	2.834123	0	
0.384	-4.808628	0	2.229471	-6.182955	2.83051	0	
0.385	-4.809933	0	2.226653	-6.184612	2.826886	0	
0.386	-4.81124	0	2.223826	-6.186271	2.823252	0	
0.387	-4.812549	0	2.220991	-6.187933	2.819607	0	
0.388	-4.81386	0	2.218148	-6.189597	2.815951	0	
0.389	-4.815173	0	2.215296	-6.191264	2.812284	0	
0.39	-4.816487	0	2.212436	-6.192933	2.808606	0	
0.391	-4.817804	0	2.209567	-6.194604	2.804918	0	
0.392	-4.819122	0	2.20669	-6.196277	2.801218	0	
0.393	-4.820442	0	2.203804	-6.197953	2.797508	0	
0.394	-4.821764	0	2.200911	-6.199631	2.793787	0	
0.395	-4.823087	0	2.198008	-6.201311	2.790056	0	
0.396	-4.824412	0	2.195097	-6.202993	2.786313	0	
0.397	-4.825739	0	2.192178	-6.204677	2.782559	0	
0.398	-4.827068	0	2.18925	-6.206364	2.778795	0	
0.399	-4.828398	0	2.186314	-6.208052	2.77502	0	
0.4	-4.82973	0	2.183369	-6.209743	2.771234	0	
0.401	-4.831064	0	2.180416	-6.211436	2.767437	0	
0.402	-4.832399	0	2.177454	-6.21313	2.763628	0	
0.403	-4.833736	0	2.174484	-6.214828	2.75981	0	
0.404	-4.835074	0	2.171505	-6.216527	2.75598	0	
0.405	-4.836415	0	2.168518	-6.218227	2.752139	0	
0.406	-4.837757	0	2.165522	-6.21993	2.748288	0	
0.407	-4.8391	0	2.162518	-6.221635	2.744425	0	
0.408	-4.840445	0	2.159505	-6.223342	2.740551	0	
0.409	-4.841792	0	2.156483	-6.225051	2.736667	0	
0.41	-4.84314	0	2.153453	-6.226762	2.732771	0	
0.411	-4.84449	0	2.150415	-6.228475	2.728865	0	
0.412	-4.845841	0	2.147368	-6.23019	2.724947	0	
0.413	-4.847194	0	2.144312	-6.231906	2.721019	0	
0.414	-4.848548	0	2.141248	-6.233625	2.717079	0	
0.415	-4.849904	0	2.138175	-6.235345	2.713129	0	
0.416	-4.851261	0	2.135094	-6.237067	2.709167	0	
0.417	-4.852619	0	2.132004	-6.238791	2.705194	0	
0.418	-4.853979	0	2.128905	-6.240516	2.70121	0	
0.419	-4.85534	0	2.125798	-6.242244	2.697216	0	
0.42	-4.856703	0	2.122682	-6.243973	2.69321	0	
0.421	-4.858068	0	2.119558	-6.245704	2.689193	0	
0.422	-4.859433	0	2.116424	-6.247436	2.685164	0	
0.423	-4.8608	0	2.113282	-6.24917	2.681125	0	
0.424	-4.862169	0	2.110132	-6.250906	2.677075	0	
0.425	-4.863538	0	2.106973	-6.252644	2.673013	0	
0.426	-4.864909	0	2.103805	-6.254383	2.668941	0	
0.427	-4.866282	0	2.100629	-6.256124	2.664857	0	
0.428	-4.867655	0	2.097443	-6.257866	2.660762	0	
0.429	-4.86903	0	2.094249	-6.25961	2.656656	0	
0.43	-4.870406	0	2.091047	-6.261356	2.652539	0	
0.431	-4.871783	0	2.087836	-6.263103	2.648411	0	
0.432	-4.873162	0	2.084615	-6.264852	2.644271	0	
0.433	-4.874542	0	2.081387	-6.266602	2.64012	0	
0.434	-4.875923	0	2.078149	-6.268353	2.635958	0	
0.435	-4.877305	0	2.074903	-6.270107	2.631785	0	
0.436	-4.878688	0	2.071648	-6.271862	2.6276	0	
0.437	-4.880073	0	2.068384	-6.273618	2.623405	0	
0.438	-4.881458	0	2.065112	-6.275375	2.619198	0	
0.439	-4.882845	0	2.061831	-6.277133	2.614979	0	
0.44	-4.884233	0	2.058541	-6.278893	2.61075	0	
0.441	-4.885622	0	2.055242	-6.280655	2.606509	0	
0.442	-4.887012	0	2.051934	-6.282418	2.602257	0	
0.443	-4.888402	0	2.048618	-6.284182	2.597994	0	
0.444	-4.889794	0	2.045293	-6.285947	2.593719	0	
0.445	-4.891188	0	2.041959	-6.287714	2.589433	0	
0.446	-4.892582	0	2.038616	-6.289482	2.585136	0	
0.447	-4.893977	0	2.035264	-6.291251	2.580827	0	
0.448	-4.895373	0	2.031904	-6.293021	2.576507	0	
