Time	AVm	Arm	BIa	BVm	JointPos	
0.0154	0	-2.649715E-06	-7.942989E-13	-0.05000078	-1.588598E-05	
0.0156	0	-2.649715E-06	-7.942989E-13	-0.05000078	-1.588598E-05	
0.0158	0	-2.469265E-06	-7.860043E-13	-0.05000078	-1.572009E-05	
0.016	0	-2.469265E-06	-7.860043E-13	-0.05000078	-1.572009E-05	
0.0162	0	-2.469265E-06	-7.860043E-13	-0.05000078	-1.572009E-05	
0.0164	0	-2.469265E-06	-7.860043E-13	-0.05000078	-1.572009E-05	
0.0166	0	-2.469265E-06	-7.860043E-13	-0.05000078	-1.572009E-05	
0.0168	0	-2.321254E-06	-7.793679E-13	-0.05000078	-1.558736E-05	
0.017	0	-2.321254E-06	-7.793679E-13	-0.05000078	-1.558736E-05	
0.0172	0	-2.321254E-06	-7.793679E-13	-0.05000078	-1.558736E-05	
0.0174	0	-2.321254E-06	-7.793679E-13	-0.05000078	-1.558736E-05	
0.0176	0	-2.321254E-06	-7.793679E-13	-0.05000078	-1.558736E-05	
0.0178	0	-2.199925E-06	-7.740587E-13	-0.05000078	-1.548117E-05	
0.018	0	-2.199925E-06	-7.740587E-13	-0.05000078	-1.548117E-05	
0.0182	0	-2.199925E-06	-7.740587E-13	-0.05000078	-1.548117E-05	
0.0184	0	-2.199925E-06	-7.740587E-13	-0.05000078	-1.548117E-05	
0.0186	0	-2.199925E-06	-7.740587E-13	-0.05000078	-1.548117E-05	
0.0188	0	-2.100526E-06	-7.698117E-13	-0.05000078	-1.539623E-05	
0.019	0	-2.100526E-06	-7.698117E-13	-0.05000078	-1.539623E-05	
0.0192	0	-2.100526E-06	-7.698117E-13	-0.05000078	-1.539623E-05	
0.0194	0	-2.100526E-06	-7.698117E-13	-0.05000078	-1.539623E-05	
0.0196	0	-2.100526E-06	-7.698117E-13	-0.05000078	-1.539623E-05	
0.0198	0	-2.019137E-06	-7.664138E-13	-0.05000078	-1.532828E-05	
0.02	0	-2.019137E-06	-7.664138E-13	-0.05000078	-1.532828E-05	
0.0202	0	-2.019137E-06	-7.664138E-13	-0.05000078	-1.532828E-05	
0.0204	0	-2.019137E-06	-7.664138E-13	-0.05000078	-1.532828E-05	
0.0206	0	-2.019137E-06	-7.664138E-13	-0.05000078	-1.532828E-05	
0.0208	0	-1.952532E-06	-7.636955E-13	-0.05000078	-1.527391E-05	
0.021	0	-1.952532E-06	-7.636955E-13	-0.05000078	-1.527391E-05	
0.0212	0	-1.952532E-06	-7.636955E-13	-0.05000078	-1.527391E-05	
0.0214	0	-1.952532E-06	-7.636955E-13	-0.05000077	-1.527391E-05	
0.0216	0	-1.952532E-06	-7.636955E-13	-0.05000077	-1.527391E-05	
0.0218	0	-1.898052E-06	-7.615215E-13	-0.05000077	-1.523043E-05	
0.022	0	-1.898052E-06	-7.615215E-13	-0.05000077	-1.523043E-05	
0.0222	0	-1.898052E-06	-7.615215E-13	-0.05000077	-1.523043E-05	
0.0224	0	-1.898052E-06	-7.615215E-13	-0.05000077	-1.523043E-05	
0.0226	0	-1.898052E-06	-7.615215E-13	-0.05000077	-1.523043E-05	
0.0228	0	-1.853511E-06	-7.597818E-13	-0.05000077	-1.519564E-05	
0.023	0	-1.853511E-06	-7.597818E-13	-0.05000077	-1.519564E-05	
0.0232	0	-1.853511E-06	-7.597818E-13	-0.05000077	-1.519564E-05	
0.0234	0	-1.853511E-06	-7.597818E-13	-0.05000077	-1.519564E-05	
0.0236	0	-1.853511E-06	-7.597818E-13	-0.05000077	-1.519564E-05	
0.0238	0	-1.817112E-06	-7.583899E-13	-0.05000077	-1.51678E-05	
0.024	0	-1.817112E-06	-7.583899E-13	-0.05000077	-1.51678E-05	
0.0242	0	-1.817112E-06	-7.583899E-13	-0.05000077	-1.51678E-05	
0.0244	0	-1.817112E-06	-7.583899E-13	-0.05000077	-1.51678E-05	
0.0246	0	-1.817112E-06	-7.583899E-13	-0.05000077	-1.51678E-05	
0.0248	0	-1.787382E-06	-7.572767E-13	-0.05000077	-1.514553E-05	
0.025	0	-1.787382E-06	-7.572767E-13	-0.05000077	-1.514553E-05	
0.0252	0	-1.787382E-06	-7.572767E-13	-0.05000076	-1.514553E-05	
0.0254	0	-1.787382E-06	-7.572767E-13	-0.05000076	-1.514553E-05	
0.0256	0	-1.787382E-06	-7.572767E-13	-0.05000076	-1.514553E-05	
0.0258	0	-1.763108E-06	-7.563862E-13	-0.05000076	-1.512772E-05	
0.026	0	-1.763108E-06	-7.563862E-13	-0.05000076	-1.512772E-05	
0.0262	0	-1.763108E-06	-7.563862E-13	-0.05000076	-1.512772E-05	
0.0264	0	-1.763108E-06	-7.563862E-13	-0.05000076	-1.512772E-05	
0.0266	0	-1.763108E-06	-7.563862E-13	-0.05000076	-1.512772E-05	
0.0268	0	-1.743296E-06	-7.556731E-13	-0.05000076	-1.511346E-05	
0.027	0	-1.743296E-06	-7.556731E-13	-0.05000076	-1.511346E-05	
0.0272	0	-1.743296E-06	-7.556731E-13	-0.05000076	-1.511346E-05	
0.0274	0	-1.743296E-06	-7.556731E-13	-0.05000076	-1.511346E-05	
0.0276	0	-1.743296E-06	-7.556731E-13	-0.05000076	-1.511346E-05	
0.0278	0	-1.727133E-06	-7.551033E-13	-0.05000076	-1.510207E-05	
0.028	0	-1.727133E-06	-7.551033E-13	-0.05000076	-1.510207E-05	
0.0282	0	-1.727133E-06	-7.551033E-13	-0.05000076	-1.510207E-05	
0.0284	0	-1.727133E-06	-7.551033E-13	-0.05000076	-1.510207E-05	
0.0286	0	-1.727133E-06	-7.551033E-13	-0.05000076	-1.510207E-05	
0.0288	0	-1.713952E-06	-7.546472E-13	-0.05000076	-1.509294E-05	
0.029	0	-1.713952E-06	-7.546472E-13	-0.05000076	-1.509294E-05	
0.0292	0	-1.713952E-06	-7.546472E-13	-0.05000076	-1.509294E-05	
0.0294	0	-1.713952E-06	-7.546472E-13	-0.05000076	-1.509294E-05	
0.0296	0	-1.713952E-06	-7.546472E-13	-0.05000076	-1.509294E-05	
0.0298	0	-1.703205E-06	-7.542826E-13	-0.05000076	-1.508565E-05	
0.03	0	-1.703205E-06	-7.542826E-13	-0.05000076	-1.508565E-05	
0.0302	0	-1.703205E-06	-7.542826E-13	-0.05000076	-1.508565E-05	
0.0304	0	-1.703205E-06	-7.542826E-13	-0.05000076	-1.508565E-05	
0.0306	0	-1.703205E-06	-7.542826E-13	-0.05000076	-1.508565E-05	
0.0308	0	-1.694448E-06	-7.539909E-13	-0.05000076	-1.507982E-05	
0.031	0	-1.694448E-06	-7.539909E-13	-0.05000076	-1.507982E-05	
0.0312	0	-1.694448E-06	-7.539909E-13	-0.05000076	-1.507982E-05	
0.0314	0	-1.694448E-06	-7.539909E-13	-0.05000076	-1.507982E-05	
0.0316	0	-1.694448E-06	-7.539909E-13	-0.05000076	-1.507982E-05	
0.0318	0	-1.687315E-06	-7.537574E-13	-0.05000076	-1.507515E-05	
0.032	0	-1.687315E-06	-7.537574E-13	-0.05000076	-1.507515E-05	
0.0322	0	-1.687315E-06	-7.537574E-13	-0.05000076	-1.507515E-05	
0.0324	0	-1.687315E-06	-7.537574E-13	-0.05000076	-1.507515E-05	
0.0326	0	-1.687315E-06	-7.537574E-13	-0.05000076	-1.507515E-05	
0.0328	0	-1.681506E-06	-7.535703E-13	-0.05000076	-1.507141E-05	
0.033	0	-1.681506E-06	-7.535703E-13	-0.05000076	-1.507141E-05	
0.0332	0	-1.681506E-06	-7.535703E-13	-0.05000076	-1.507141E-05	
0.0334	0	-1.681506E-06	-7.535703E-13	-0.05000076	-1.507141E-05	
0.0336	0	-1.681506E-06	-7.535703E-13	-0.05000076	-1.507141E-05	
0.0338	0	-1.676775E-06	-7.534204E-13	-0.05000076	-1.506841E-05	
0.034	0	-1.676775E-06	-7.534204E-13	-0.05000076	-1.506841E-05	
0.0342	0	-1.676775E-06	-7.534204E-13	-0.05000076	-1.506841E-05	
0.0344	0	-1.676775E-06	-7.534204E-13	-0.05000076	-1.506841E-05	
0.0346	0	-1.676775E-06	-7.534204E-13	-0.05000076	-1.506841E-05	
0.0348	0	-1.672925E-06	-7.533011E-13	-0.05000076	-1.506602E-05	
0.035	0	-1.672925E-06	-7.533011E-13	-0.05000076	-1.506602E-05	
0.0352	0	-1.672925E-06	-7.533011E-13	-0.05000076	-1.506602E-05	
0.0354	0	-1.672925E-06	-7.533011E-13	-0.05000076	-1.506602E-05	
0.0356	0	-1.672925E-06	-7.533011E-13	-0.05000076	-1.506602E-05	
0.0358	0	-1.669792E-06	-7.532058E-13	-0.05000076	-1.506412E-05	
0.036	0	-1.669792E-06	-7.532058E-13	-0.05000076	-1.506412E-05	
0.0362	0	-1.669792E-06	-7.532058E-13	-0.05000076	-1.506412E-05	
0.0364	0	-1.669792E-06	-7.532058E-13	-0.05000076	-1.506412E-05	
0.0366	0	-1.669792E-06	-7.532058E-13	-0.05000076	-1.506412E-05	
0.0368	0	-1.667244E-06	-7.531294E-13	-0.05000075	-1.506259E-05	
0.037	0	-1.667244E-06	-7.531294E-13	-0.05000075	-1.506259E-05	
0.0372	0	-1.667244E-06	-7.531294E-13	-0.05000075	-1.506259E-05	
0.0374	0	-1.667244E-06	-7.531294E-13	-0.05000075	-1.506259E-05	
0.0376	0	-1.667244E-06	-7.531294E-13	-0.05000075	-1.506259E-05	
0.0378	0	-1.665172E-06	-7.530676E-13	-0.05000075	-1.506135E-05	
0.038	0	-1.665172E-06	-7.530676E-13	-0.05000075	-1.506135E-05	
0.0382	0	-1.665172E-06	-7.530676E-13	-0.05000075	-1.506135E-05	
0.0384	0	-1.665172E-06	-7.530676E-13	-0.05000075	-1.506135E-05	
0.0386	0	-1.665172E-06	-7.530676E-13	-0.05000075	-1.506135E-05	
0.0388	0	-1.663488E-06	-7.530188E-13	-0.05000075	-1.506038E-05	
0.039	0	-1.663488E-06	-7.530188E-13	-0.05000075	-1.506038E-05	
0.0392	0	-1.663488E-06	-7.530188E-13	-0.05000075	-1.506038E-05	
0.0394	0	-1.663488E-06	-7.530188E-13	-0.05000075	-1.506038E-05	
0.0396	0	-1.663488E-06	-7.530188E-13	-0.05000075	-1.506038E-05	
0.0398	0	-1.662119E-06	-7.529795E-13	-0.05000075	-1.505959E-05	
0.04	0	-1.662119E-06	-7.529795E-13	-0.05000075	-1.505959E-05	
0.0402	0	-1.662119E-06	-7.529795E-13	-0.05000075	-1.505959E-05	
0.0404	0	-1.662119E-06	-7.529795E-13	-0.05000075	-1.505959E-05	
0.0406	0	-1.662119E-06	-7.529795E-13	-0.05000075	-1.505959E-05	
0.0408	0	-1.661006E-06	-7.52949E-13	-0.05000075	-1.505898E-05	
0.041	0	-1.661006E-06	-7.52949E-13	-0.05000075	-1.505898E-05	
0.0412	0	-1.661006E-06	-7.52949E-13	-0.05000075	-1.505898E-05	
0.0414	0	-1.661006E-06	-7.52949E-13	-0.05000075	-1.505898E-05	
0.0416	0	-1.661006E-06	-7.52949E-13	-0.05000075	-1.505898E-05	
0.0418	0	-1.660102E-06	-7.529235E-13	-0.05000075	-1.505847E-05	
0.042	0	-1.660102E-06	-7.529235E-13	-0.05000075	-1.505847E-05	
0.0422	0	-1.660102E-06	-7.529235E-13	-0.05000075	-1.505847E-05	
0.0424	0	-1.660102E-06	-7.529235E-13	-0.05000075	-1.505847E-05	
0.0426	0	-1.660102E-06	-7.529235E-13	-0.05000075	-1.505847E-05	
0.0428	0	-1.659368E-06	-7.529032E-13	-0.05000075	-1.505806E-05	
0.043	0	-1.659368E-06	-7.529032E-13	-0.05000075	-1.505806E-05	
0.0432	0	-1.659368E-06	-7.529032E-13	-0.05000075	-1.505806E-05	
0.0434	0	-1.659368E-06	-7.529032E-13	-0.05000075	-1.505806E-05	
0.0436	0	-1.659368E-06	-7.529032E-13	-0.05000075	-1.505806E-05	
0.0438	0	-1.658772E-06	-7.528871E-13	-0.05000075	-1.505774E-05	
0.044	0	-1.658772E-06	-7.528871E-13	-0.05000075	-1.505774E-05	
0.0442	0	-1.658772E-06	-7.528871E-13	-0.05000075	-1.505774E-05	
0.0444	0	-1.658772E-06	-7.528871E-13	-0.05000075	-1.505774E-05	
0.0446	0	-1.658772E-06	-7.528871E-13	-0.05000075	-1.505774E-05	
0.0448	0	-1.658287E-06	-7.528748E-13	-0.05000075	-1.50575E-05	
0.045	0	-1.658287E-06	-7.528748E-13	-0.05000075	-1.50575E-05	
0.0452	0	-1.658287E-06	-7.528748E-13	-0.05000075	-1.50575E-05	
0.0454	0	-1.658287E-06	-7.528748E-13	-0.05000075	-1.50575E-05	
0.0456	0	-1.658287E-06	-7.528748E-13	-0.05000075	-1.50575E-05	
0.0458	0	-1.657895E-06	-7.528646E-13	-0.05000075	-1.505729E-05	
0.046	0	-1.657895E-06	-7.528646E-13	-0.05000075	-1.505729E-05	
0.0462	0	-1.657895E-06	-7.528646E-13	-0.05000075	-1.505729E-05	
0.0464	0	-1.657895E-06	-7.528646E-13	-0.05000075	-1.505729E-05	
0.0466	0	-1.657895E-06	-7.528646E-13	-0.05000075	-1.505729E-05	
0.0468	0	-1.657576E-06	-7.528558E-13	-0.05000075	-1.505712E-05	
0.047	0	-1.657576E-06	-7.528558E-13	-0.05000075	-1.505712E-05	
0.0472	0	-1.657576E-06	-7.528558E-13	-0.05000075	-1.505712E-05	
0.0474	0	-1.657576E-06	-7.528558E-13	-0.05000075	-1.505712E-05	
0.0476	0	-1.657576E-06	-7.528558E-13	-0.05000075	-1.505712E-05	
0.0478	0	-1.657317E-06	-7.528493E-13	-0.05000075	-1.505699E-05	
0.048	0	-1.657317E-06	-7.528493E-13	-0.05000075	-1.505699E-05	
0.0482	0	-1.657317E-06	-7.528493E-13	-0.05000075	-1.505699E-05	
0.0484	0	-1.657317E-06	-7.528493E-13	-0.05000075	-1.505699E-05	
0.0486	0	-1.657317E-06	-7.528493E-13	-0.05000075	-1.505699E-05	
0.0488	0	-1.657107E-06	-7.528442E-13	-0.05000075	-1.505688E-05	
0.049	0	-1.657107E-06	-7.528442E-13	-0.05000075	-1.505688E-05	
0.0492	0	-1.657107E-06	-7.528442E-13	-0.05000075	-1.505688E-05	
0.0494	0	-1.657107E-06	-7.528442E-13	-0.05000075	-1.505688E-05	
0.0496	0	-1.657107E-06	-7.528442E-13	-0.05000075	-1.505688E-05	
0.0498	0	-1.656937E-06	-7.528398E-13	-0.05000075	-1.50568E-05	
0.05	0	-1.656937E-06	-7.528398E-13	-0.05000075	-1.50568E-05	
0.0502	0	-1.656937E-06	-7.528398E-13	-0.05000075	-1.50568E-05	
0.0504	0	-1.656937E-06	-7.528398E-13	-0.05000075	-1.50568E-05	
0.0506	0	-1.656937E-06	-7.528398E-13	-0.05000075	-1.50568E-05	
0.0508	0	-1.656799E-06	-7.528369E-13	-0.05000075	-1.505674E-05	
0.051	0	-1.656799E-06	-7.528369E-13	-0.05000075	-1.505674E-05	
0.0512	0	-1.656799E-06	-7.528369E-13	-0.05000075	-1.505674E-05	
0.0514	0	-1.656799E-06	-7.528369E-13	-0.05000075	-1.505674E-05	
0.0516	0	-1.656799E-06	-7.528369E-13	-0.05000075	-1.505674E-05	
0.0518	0	-1.656688E-06	-7.52834E-13	-0.05000075	-1.505668E-05	
0.052	0	-1.656688E-06	-7.52834E-13	-0.05000075	-1.505668E-05	
0.0522	0	-1.656688E-06	-7.52834E-13	-0.05000075	-1.505668E-05	
0.0524	0	-1.656688E-06	-7.52834E-13	-0.05000075	-1.505668E-05	
0.0526	0	-1.656688E-06	-7.52834E-13	-0.05000075	-1.505668E-05	
0.0528	0	-1.656598E-06	-7.528318E-13	-0.05000075	-1.505664E-05	
0.053	0	-1.656598E-06	-7.528318E-13	-0.05000075	-1.505664E-05	
0.0532	0	-1.656598E-06	-7.528318E-13	-0.05000075	-1.505664E-05	
0.0534	0	-1.656598E-06	-7.528318E-13	-0.05000075	-1.505664E-05	
0.0536	0	-1.656598E-06	-7.528318E-13	-0.05000075	-1.505664E-05	
0.0538	0	-1.656524E-06	-7.528297E-13	-0.05000075	-1.505659E-05	
0.054	0	-1.656524E-06	-7.528297E-13	-0.05000075	-1.505659E-05	
0.0542	0	-1.656524E-06	-7.528297E-13	-0.05000075	-1.505659E-05	
0.0544	0	-1.656524E-06	-7.528297E-13	-0.05000075	-1.505659E-05	
0.0546	0	-1.656524E-06	-7.528297E-13	-0.05000075	-1.505659E-05	
0.0548	0	-1.656464E-06	-7.52829E-13	-0.05000075	-1.505658E-05	
0.055	0	-1.656464E-06	-7.52829E-13	-0.05000075	-1.505658E-05	
0.0552	0	-1.656464E-06	-7.52829E-13	-0.05000075	-1.505658E-05	
0.0554	0	-1.656464E-06	-7.52829E-13	-0.05000075	-1.505658E-05	
0.0556	0	-1.656464E-06	-7.52829E-13	-0.05000075	-1.505658E-05	
0.0558	0	-1.656416E-06	-7.528275E-13	-0.05000075	-1.505655E-05	
0.056	0	-1.656416E-06	-7.528275E-13	-0.05000075	-1.505655E-05	
0.0562	0	-1.656416E-06	-7.528275E-13	-0.05000075	-1.505655E-05	
0.0564	0	-1.656416E-06	-7.528275E-13	-0.05000075	-1.505655E-05	
0.0566	0	-1.656416E-06	-7.528275E-13	-0.05000075	-1.505655E-05	
0.0568	0	-1.656377E-06	-7.528267E-13	-0.05000075	-1.505653E-05	
0.057	0	-1.656377E-06	-7.528267E-13	-0.05000075	-1.505653E-05	
0.0572	0	-1.656377E-06	-7.528267E-13	-0.05000075	-1.505653E-05	
0.0574	0	-1.656377E-06	-7.528267E-13	-0.05000075	-1.505653E-05	
0.0576	0	-1.656377E-06	-7.528267E-13	-0.05000075	-1.505653E-05	
0.0578	0	-1.656345E-06	-7.52826E-13	-0.05000075	-1.505652E-05	
0.058	0	-1.656345E-06	-7.52826E-13	-0.05000075	-1.505652E-05	
0.0582	0	-1.656345E-06	-7.52826E-13	-0.05000075	-1.505652E-05	
0.0584	0	-1.656345E-06	-7.52826E-13	-0.05000075	-1.505652E-05	
0.0586	0	-1.656345E-06	-7.52826E-13	-0.05000075	-1.505652E-05	
0.0588	0	-1.656319E-06	-7.528253E-13	-0.05000075	-1.505651E-05	
0.059	0	-1.656319E-06	-7.528253E-13	-0.05000075	-1.505651E-05	
0.0592	0	-1.656319E-06	-7.528253E-13	-0.05000075	-1.505651E-05	
0.0594	0	-1.656319E-06	-7.528253E-13	-0.05000075	-1.505651E-05	
0.0596	0	-1.656319E-06	-7.528253E-13	-0.05000075	-1.505651E-05	
0.0598	0	-1.656298E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.06	0	-1.656298E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0602	0	-1.656298E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0604	0	-1.656298E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0606	0	-1.656298E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0608	0	-1.656281E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.061	0	-1.656281E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0612	0	-1.656281E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0614	0	-1.656281E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0616	0	-1.656281E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0618	0	-1.656267E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.062	0	-1.656267E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0622	0	-1.656267E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0624	0	-1.656267E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0626	0	-1.656267E-06	-7.528245E-13	-0.05000075	-1.505649E-05	
0.0628	0	-1.656257E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.063	0	-1.656257E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0632	0	-1.656257E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0634	0	-1.656257E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0636	0	-1.656257E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0638	0	-1.656248E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.064	0	-1.656248E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0642	0	-1.656248E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.06439999	0	-1.656248E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0646	0	-1.656248E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0648	0	-1.656241E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.065	0	-1.656241E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0652	0	-1.656241E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0654	0	-1.656241E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0656	0	-1.656241E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0658	0	-1.656235E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.066	0	-1.656235E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0662	0	-1.656235E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0664	0	-1.656235E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.06659999	0	-1.656235E-06	-7.528239E-13	-0.05000075	-1.505648E-05	
0.0668	0	-1.656231E-06	-7.528231E-13	-0.05000075	-1.505646E-05	
0.067	0	-1.656231E-06	-7.528231E-13	-0.05000075	-1.505646E-05	
0.0672	0	-1.656231E-06	-7.528231E-13	-0.05000075	-1.505646E-05	
0.0674	0	-1.656231E-06	-7.528231E-13	-0.05000075	-1.505646E-05	
0.0676	0	-1.656231E-06	-7.528231E-13	-0.05000075	-1.505646E-05	
