Time	S1I1Vm	S1I2Vm	S1F1Vm	S1F2Vm	S1F1Ia	S1I2Ia	S1F2FF	S1F1FF	S2F4	S2F1	
0.208	-0.1	-0.0983199	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.2082	-0.1	-0.09831574	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.2084	-0.1	-0.09831174	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.2086	-0.1	-0.0983079	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.2088	-0.1	-0.0983042	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.209	-0.1	-0.09830066	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.2092	-0.1	-0.09829725	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.2094	-0.1	-0.09829398	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.2096	-0.1	-0.09829084	-0.01046004	-0.04563756	0	1.786199E-09	0.1218122	0.1786199	0	0	
0.2098	-0.1	-0.09828782	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.21	-0.1	-0.09828345	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.2102	-0.1	-0.09827926	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.2104	-0.1	-0.09827523	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.2106	-0.1	-0.09827136	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.2108	-0.1	-0.09826763	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.211	-0.1	-0.09826405	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.2112	-0.1	-0.09826062	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.2114	-0.1	-0.09825732	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.2116	-0.1	-0.09825414	-0.009214595	-0.0452856	0	1.823562E-09	0.123572	0.1823562	0	0	
0.2118	-0.1	-0.0982511	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.212	-0.1	-0.09824669	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.2122	-0.1	-0.09824246	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.2124	-0.1	-0.09823839	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.2126	-0.1	-0.09823449	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.2128	-0.1	-0.09823073	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.213	-0.1	-0.09822713	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.2132	-0.1	-0.09822366	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.2134	-0.1	-0.09822033	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.2136	-0.1	-0.09821714	-0.007958863	-0.04493269	0	1.861234E-09	0.1253365	0.1861234	0	0	
0.2138	-0.1	-0.09821407	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.214	-0.1	-0.09820963	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.2142	-0.1	-0.09820536	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.2144	-0.1	-0.09820126	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.2146	-0.1	-0.09819733	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.2148	-0.1	-0.09819354	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.215	-0.1	-0.09818991	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.2152	-0.1	-0.09818641	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.2154	-0.1	-0.09818305	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.2156	-0.1	-0.09817982	-0.006692953	-0.04457884	0	1.899211E-09	0.1271058	0.1899211	0	0	
0.2158	-0.1	-0.09817673	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.216	-0.1	-0.09817225	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.2162	-0.1	-0.09816795	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.2164	-0.1	-0.09816381	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.2166	-0.1	-0.09815983	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.2168	-0.1	-0.09815602	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.217	-0.1	-0.09815235	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.2172	-0.1	-0.09814883	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.2174	-0.1	-0.09814544	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.2176	-0.1	-0.09814219	-0.005416982	-0.04422406	0	1.937491E-09	0.1288797	0.1937491	0	0	
0.2178	-0.1	-0.09813907	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.218	-0.1	-0.09813455	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.2182	-0.1	-0.09813021	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.2184	-0.1	-0.09812605	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.2186	-0.1	-0.09812204	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.2188	-0.1	-0.09811819	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.219	-0.1	-0.09811451	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.2192	-0.1	-0.09811095	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.2194	-0.1	-0.09810755	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.2196	-0.1	-0.09810426	-0.004131049	-0.04386838	0	1.976069E-09	0.1306581	0.1976069	0	0	
0.2198	-0.1	-0.09810111	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.22	-0.1	-0.09809656	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.2202	-0.1	-0.09809219	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.2204	-0.1	-0.09808799	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.2206	-0.1	-0.09808395	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.2208	-0.1	-0.09808008	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.221	-0.1	-0.09807636	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.2212	-0.1	-0.09807277	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.2214	-0.1	-0.09806933	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.2216	-0.1	-0.09806603	-0.002835266	-0.04351182	0	2.014942E-09	0.1324409	0.2014942	0	0	
0.2218	-0.1	-0.09806286	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.222	-0.1	-0.09805828	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.2222	-0.1	-0.09805387	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.2224	-0.1	-0.09804963	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.2226	-0.1	-0.09804557	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.2228	-0.1	-0.09804165	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.223	-0.1	-0.09803791	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.2232	-0.1	-0.09803429	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.2234	-0.1	-0.09803083	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.2236	-0.1	-0.0980275	-0.001529746	-0.04315438	0	2.054108E-09	0.1342281	0.2054108	0	0	
0.2238	-0.1	-0.0980243	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.224	-0.1	-0.09801967	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.2242	-0.1	-0.09801523	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.2244	-0.1	-0.09801097	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.2246	-0.1	-0.09800687	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.2248	-0.1	-0.09800294	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.225	-0.1	-0.09799916	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.2252	-0.1	-0.09799551	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.2254	-0.1	-0.09799202	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.2256	-0.1	-0.09798867	-0.0002145916	-0.04279609	0	2.093562E-09	0.1360196	0.2093562	0	0	
0.2258	-0.1	-0.09798544	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.226	-0.1	-0.09798078	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.2262	-0.1	-0.09797631	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.2264	-0.1	-0.09797201	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.2266	-0.1	-0.09796789	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.2268	-0.1	-0.09796392	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.227	-0.1	-0.09796011	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.2272	-0.1	-0.09795644	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.2274	-0.1	-0.09795292	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.2276	-0.1	-0.09794955	0.001110092	-0.04243697	0	2.133303E-09	0.1378152	0.2133303	0	0	
0.2278	-0.1	-0.09794629	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.228	-0.1	-0.09794161	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.2282	-0.1	-0.09793709	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.2284	-0.1	-0.09793277	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.2286	-0.1	-0.09792861	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.2288	-0.1	-0.09792461	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.229	-0.1	-0.09792078	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.2292	-0.1	-0.09791709	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.2294	-0.1	-0.09791353	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.2296	-0.1	-0.09791014	0.002444193	-0.04207703	0	2.173326E-09	0.1396149	0.2173326	0	0	
0.2298	-0.1	-0.09790686	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.23	-0.1	-0.09790213	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.2302	-0.1	-0.0978976	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.2304	-0.1	-0.09789323	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.2306	-0.1	-0.09788904	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.2308	-0.1	-0.09788502	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.231	-0.1	-0.09788115	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.2312	-0.1	-0.09787744	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.2314	-0.1	-0.09787387	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.2316	-0.1	-0.09787043	0.003787607	-0.04171629	0	2.213628E-09	0.1414186	0.2213628	0	0	
0.2318	-0.1	-0.09786713	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.232	-0.1	-0.09786237	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.2322	-0.1	-0.0978578	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.2324	-0.1	-0.09785341	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.2326	-0.1	-0.09784919	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.2328	-0.1	-0.09784514	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.233	-0.1	-0.09784124	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.2332	-0.1	-0.09783749	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.2334	-0.1	-0.0978339	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.2336	-0.1	-0.09783044	0.005140223	-0.04135476	0	2.254207E-09	0.1432262	0.2254207	0	0	
0.2338	-0.1	-0.09782713	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.234	-0.1	-0.09782233	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.2342	-0.1	-0.09781773	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.2344	-0.1	-0.09781331	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.2346	-0.1	-0.09780906	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.2348	-0.1	-0.09780498	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.235	-0.1	-0.09780106	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.2352	-0.1	-0.09779729	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.2354	-0.1	-0.09779366	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.2356	-0.1	-0.09779018	0.006501943	-0.04099247	0	2.295058E-09	0.1450377	0.2295058	0	0	
0.2358	-0.1	-0.09778684	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.236	-0.1	-0.09778202	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.2362	-0.1	-0.09777739	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.2364	-0.1	-0.09777293	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.2366	-0.1	-0.09776866	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.2368	-0.1	-0.09776454	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.237	-0.1	-0.09776059	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.2372	-0.1	-0.0977568	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.2374	-0.1	-0.09775315	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.2376	-0.1	-0.09774965	0.007872656	-0.04062942	0	2.33618E-09	0.1468529	0.233618	0	0	
0.2378	-0.1	-0.09774628	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.238	-0.1	-0.09774143	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.2382	-0.1	-0.09773675	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.2384	-0.1	-0.09773227	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.2386	-0.1	-0.09772797	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.2388	-0.1	-0.09772383	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.239	-0.1	-0.09771986	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.2392	-0.1	-0.09771603	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.2394	-0.1	-0.09771237	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.2396	-0.1	-0.09770884	0.009252258	-0.04026563	0	2.377568E-09	0.1486719	0.2377568	0	0	
0.2398	-0.1	-0.09770545	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.24	-0.1	-0.09770056	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.2402	-0.1	-0.09769586	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.2404	-0.1	-0.09769135	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.2406	-0.1	-0.09768702	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.2408	-0.1	-0.09768286	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.241	-0.1	-0.09767885	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.2412	-0.1	-0.097675	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.2414	-0.1	-0.09767131	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.2416	-0.1	-0.09766776	0.01064065	-0.03990112	0	2.419219E-09	0.1504944	0.241922	0	0	
0.2418	-0.1	-0.09766435	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.242	-0.1	-0.09765943	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.2422	-0.1	-0.0976547	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.2424	-0.1	-0.09765016	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.2426	-0.1	-0.0976458	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.2428	-0.1	-0.0976416	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.243	-0.1	-0.09763757	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.2432	-0.1	-0.0976337	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.2434	-0.1	-0.09762999	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.2436	-0.1	-0.09762642	0.01203772	-0.03953589	0	2.461132E-09	0.1523205	0.2461132	0	0	
0.2438	-0.1	-0.09762298	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.244	-0.1	-0.09761804	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.2442	-0.1	-0.09761328	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.2444	-0.1	-0.0976087	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.2446	-0.1	-0.09760431	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.2448	-0.1	-0.09760009	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.245	-0.1	-0.09759604	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.2452	-0.1	-0.09759214	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.2454	-0.1	-0.0975884	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.2456	-0.1	-0.0975848	0.01344338	-0.03916997	0	2.503302E-09	0.1541501	0.2503302	0	0	
0.2458	-0.1	-0.09758134	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.246	-0.1	-0.09757636	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.2462	-0.1	-0.09757158	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.2464	-0.1	-0.09756698	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.2466	-0.1	-0.09756256	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.2468	-0.1	-0.09755831	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.247	-0.1	-0.09755423	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.2472	-0.1	-0.09755031	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.2474	-0.1	-0.09754654	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.2476	-0.1	-0.09754293	0.01485752	-0.03880338	0	2.545725E-09	0.1559831	0.2545725	0	0	
0.2478	-0.1	-0.09753945	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.248	-0.1	-0.09753443	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.2482	-0.1	-0.09752962	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.2484	-0.1	-0.09752499	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.2486	-0.1	-0.09752054	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.2488	-0.1	-0.09751627	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.249	-0.1	-0.09751216	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.2492	-0.1	-0.09750821	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.2494	-0.1	-0.09750442	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.2496	-0.1	-0.09750079	0.01628003	-0.03843611	0	2.588401E-09	0.1578195	0.2588401	0	0	
0.2498	-0.1	-0.09749729	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.25	-0.1	-0.09749225	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.2502	-0.1	-0.0974874	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.2504	-0.1	-0.09748275	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.2506	-0.1	-0.09747828	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.2508	-0.1	-0.09747399	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.251	-0.1	-0.09746986	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.2512	-0.1	-0.09746589	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.2514	-0.1	-0.09746207	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.2516	-0.1	-0.09745841	0.01771081	-0.03806819	0	2.631324E-09	0.1596591	0.2631325	0	0	
0.2518	-0.1	-0.0974549	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.252	-0.1	-0.09744982	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.2522	-0.1	-0.09744494	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.2524	-0.1	-0.09744027	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.2526	-0.1	-0.09743576	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.2528	-0.1	-0.09743144	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.253	-0.1	-0.09742729	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.2532	-0.1	-0.09742329	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.2534	-0.1	-0.09741946	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.2536	-0.1	-0.09741578	0.01914978	-0.03769962	0	2.674494E-09	0.1615019	0.2674493	0	0	
0.2538	-0.1	-0.09741223	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.254	-0.1	-0.09740712	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.2542	-0.1	-0.09740222	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.2544	-0.1	-0.09739751	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.2546	-0.1	-0.09739299	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.2548	-0.1	-0.09738864	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.255	-0.1	-0.09738446	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.2552	-0.1	-0.09738044	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.2554	-0.1	-0.09737659	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.2556	-0.1	-0.09737289	0.02059682	-0.03733043	0	2.717905E-09	0.1633479	0.2717905	0	0	
0.2558	-0.1	-0.09736932	0.02205185	-0.03696062	0	2.761555E-09	0.1651969	0.2761555	0	0	
0.256	-0.1	-0.09736419	0.02205185	-0.03696062	0	2.761555E-09	0.1651969	0.2761555	0	0	
0.2562	-0.1	-0.09735926	0.02205185	-0.03696062	0	2.761555E-09	0.1651969	0.2761555	0	0	
0.2564	-0.1	-0.09735452	0.02205185	-0.03696062	0	2.761555E-09	0.1651969	0.2761555	0	0	
